,city,state,status,lastUpdated,totalAvailable,pctAvailable,queryTime
205,MORAGA,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
206,MORENO VALLEY,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
207,MORGAN HILL,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
208,MOUNT SHASTA,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
209,MOUNTAIN VIEW,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
210,MURRIETA,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
211,NAPA,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
212,NATIONAL CITY,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
213,NEWARK,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
214,NEWBURY PARK,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
215,NEWPORT BEACH,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
216,NIPOMO,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
217,NORCO,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
218,NORTH HOLLYWOOD,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
219,NORTHRIDGE,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
220,NORWALK,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
221,NOVATO,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
222,OAK PARK,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
223,OAKDALE,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
224,OAKHURST,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
225,OAKLAND,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
226,OCEANSIDE,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
227,ONTARIO,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
228,ORANGE,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
229,ORANGEVALE,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
230,ORINDA,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
231,OROVILLE,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
232,OXNARD,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
233,PACIFIC PALISADES,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
234,PALM DESERT,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
235,PALM SPRINGS,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
236,PALMDALE,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
237,PALO ALTO,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
238,PARAMOUNT,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
239,PASADENA,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
240,PASO ROBLES,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
241,PATTERSON,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
242,PETALUMA,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
243,PICO RIVERA,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
244,PINOLE,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
245,PISMO BEACH,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
246,PITTSBURG,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
247,PLACENTIA,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
248,PLACERVILLE,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
249,PLAYA VISTA,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
250,PLEASANT HILL,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
251,PLEASANTON,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
252,POLLOCK PINES,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
253,POMONA,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
254,PORT HUENEME,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
255,PORTERVILLE,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
256,POWAY,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
257,PRATHER,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
258,RAMONA,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
259,RANCHO BERNARDO,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
260,RANCHO CORDOVA,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
261,RANCHO CUCAMONGA,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
262,RANCHO MIRAGE,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
263,RANCHO SANTA MARGARITA,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
264,RED BLUFF,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
265,REDDING,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
266,REDLANDS,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
267,REDONDO BEACH,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
268,REDWOOD CITY,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
269,REEDLEY,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
270,RESEDA,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
271,RIALTO,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
272,RICHMOND,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
273,RIPON,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
274,RIVERBANK,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
275,RIVERSIDE,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
276,ROCKLIN,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
277,ROHNERT PARK,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
278,ROLLING HILLS ESTATES,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
279,ROSEMEAD,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
280,ROSEVILLE,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
281,SACRAMENTO,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
282,SALINAS,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
283,SAN ANSELMO,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
284,SAN BERNARDINO,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
285,SAN BRUNO,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
286,SAN CARLOS,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
287,SAN CLEMENTE,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
288,SAN DIEGO,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
289,SAN DIMAS,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
290,SAN FERNANDO,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
291,SAN FRANCISCO,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
292,SAN GABRIEL,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
293,SAN JACINTO,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
294,SAN JOSE,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
295,SAN LEANDRO,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
296,SAN LUIS OBISPO,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
297,SAN MARCOS,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
298,SAN MATEO,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
299,SAN PEDRO,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
300,SAN RAFAEL,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
301,SAN RAMON,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
302,SAND CITY,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
303,SANGER,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
304,SANTA ANA,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
305,SANTA BARBARA,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
306,SANTA CLARA,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
307,SANTA CLARITA,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
308,SANTA CRUZ,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
309,SANTA FE SPRINGS,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
310,SANTA MARIA,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
311,SANTA MONICA,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
312,SANTA PAULA,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
313,SANTA ROSA,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
314,SANTEE,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
315,SARATOGA,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
316,SAUSALITO,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
317,SCOTTS VALLEY,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
318,SEAL BEACH,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
319,SEBASTOPOL,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
320,SHERMAN OAKS,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
321,SIGNAL HILL,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
322,SIMI VALLEY,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
323,SOLANA BEACH,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
324,SOLEDAD,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
325,SOLVANG,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
326,SONOMA,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
327,SONORA,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
328,SOUTH EL MONTE,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
329,SOUTH GATE,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
330,SOUTH LAKE TAHOE,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
331,SPRING VALLEY,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
332,STANTON,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
333,STOCKTON,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
334,STUDIO CITY,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
335,SUN VALLEY,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
336,SUNNYVALE,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
337,SYLMAR,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
338,TAHOE CITY,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
339,TARZANA,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
340,TEMECULA,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
341,TEMPLE CITY,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
342,THOUSAND OAKS,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
343,TIBURON,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
344,TORRANCE,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
345,TRABUCO CANYON,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
346,TRACY,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
347,TRUCKEE,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
348,TUJUNGA,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
349,TULARE,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
350,TURLOCK,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
351,TUSTIN,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
352,UKIAH,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
353,UPLAND,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
354,VACAVILLE,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
355,VALENCIA,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
356,VALLEJO,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
357,VALLEY SPRINGS,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
358,VAN NUYS,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
359,VENICE,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
360,VENTURA,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
361,VICTORVILLE,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
362,VISALIA,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
363,VISTA,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
364,WALNUT CREEK,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
365,WALNUT PARK,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
366,WATSONVILLE,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
367,WEAVERVILLE,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
368,WEST COVINA,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
369,WEST HILLS,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
370,WEST HOLLYWOOD,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
371,WEST SACRAMENTO,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
372,WESTLAKE VILLAGE,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
373,WESTMINSTER,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
374,WHITTIER,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
375,WILMINGTON,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
376,WINCHESTER,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
377,WINDSOR,CA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
378,WINNETKA,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
379,WOODLAND,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
380,WOODLAND HILLS,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
381,YORBA LINDA,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
382,YUBA CITY,CA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
0,ARVADA,CO,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
1,AURORA,CO,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
2,BOULDER,CO,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
3,BRIGHTON,CO,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
4,CASTLE ROCK,CO,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
5,COLORADO SPRINGS,CO,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
6,DENVER,CO,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
7,EDGEWATER,CO,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
8,FORT COLLINS,CO,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
9,GLENDALE,CO,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
10,GLENWOOD SPRINGS,CO,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
11,GRAND JUNCTION,CO,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
12,GREELEY,CO,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
13,HIGHLANDS RANCH,CO,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
14,LAKEWOOD,CO,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
15,LITTLETON,CO,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
16,LONE TREE,CO,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
17,LONGMONT,CO,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
18,LOVELAND,CO,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
19,MONTROSE,CO,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
20,PARKER,CO,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
21,PUEBLO,CO,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
22,SHERIDAN,CO,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
23,SILVERTHORNE,CO,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
24,THORNTON,CO,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
25,WESTMINSTER,CO,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
26,WHEAT RIDGE,CO,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
0,ACWORTH,GA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
1,ALBANY,GA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
2,ALPHARETTA,GA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
3,AMERICUS,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
4,ATHENS,GA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
5,ATLANTA,GA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
6,AUBURN,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
7,AUGUSTA,GA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
8,AUSTELL,GA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
9,BAINBRIDGE,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
10,BARNESVILLE,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
11,BAXLEY,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
12,BETHLEHEM,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
13,BLAIRSVILLE,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
14,BLAKELY,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
15,BLUE RIDGE,GA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
16,BOWDON,GA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
17,BREMEN,GA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
18,BROOKHAVEN,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
19,BRUNSWICK,GA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
20,BUFORD,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
21,CALHOUN,GA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
22,CANTON,GA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
23,CARROLLTON,GA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
24,CARTERSVILLE,GA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
25,CEDARTOWN,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
26,CHAMBLEE,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
27,CHATSWORTH,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
28,CLAYTON,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
29,COCHRAN,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
30,COLUMBUS,GA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
31,CONYERS,GA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
32,CORDELE,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
33,CORNELIA,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
34,COVINGTON,GA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
35,CUMMING,GA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
36,CUTHBERT,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
37,DACULA,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
38,DALLAS,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
39,DALTON,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
40,DAWSONVILLE,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
41,DECATUR,GA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
42,DOUGLAS,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
43,DOUGLASVILLE,GA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
44,DUBLIN,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
45,DULUTH,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
46,DUNWOODY,GA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
47,EAST ELLIJAY,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
48,EAST POINT,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
49,EASTMAN,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
50,EATONTON,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
51,ELBERTON,GA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
52,ELLENWOOD,GA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
53,EVANS,GA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
54,FAIRBURN,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
55,FAYETTEVILLE,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
56,FITZGERALD,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
57,FLOWERY BRANCH,GA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
58,FOREST PARK,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
59,FORSYTH,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
60,FORT OGLETHORPE,GA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
61,FORT VALLEY,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
62,GAINESVILLE,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
63,GARDEN CITY,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
64,GREENSBORO,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
65,GRIFFIN,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
66,HARTWELL,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
67,HAZLEHURST,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
68,HINESVILLE,GA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
